Date,Start_Hour,End_Hour,Source,Day_of_Year,Day_Name,Season,Production
8/22/2020,1,2,Wind,235.0,Saturday,Summer,4830
4/6/2021,9,10,Wind,96.0,Tuesday,Spring,4798
6/18/2021,22,23,Wind,169.0,Friday,Summer,3480
02/27/2028,15,16,Wind,71.0,Saturday,Spring,-100
8/15/2024,6,7,Wind,228.0,Thursday,Summer,1268
2/13/2025,0,1,Wind,44.0,Thursday,Winter,1016
7/20/2021,1,2,Wind,201.0,Tuesday,Summer,4074
,12,13,xyz,205.0,Thursday,Summer,40000
12/1/2023,6,7,Wind,335.0,Friday,Winter,2284
4/5/2020,11,12,Wind,96.0,Sunday,Spring,7848
7/30/2021,2,3,Wind,211.0,Friday,Summer,1817
3/18/2020,16,17,Solar,78.0,Wednesday,Spring,2387
1/13/2022,4,5,Wind,13.0,Thursday,Winter,2645
12/29/2023,13,14,Wind,363.0,Friday,Winter,15847
6/29/2020,18,19,Wind,181.0,Monday,Summer,xyz
3/1/2022,21,22,Wind,60.0,Tuesday,Spring,2721
4/14/2025,10,11,Solar,104.0,Monday,Spring,6031
02/27/2028,22,23,Wind,327.0,Sunday,xyz,-100
8/7/2020,9,10,Solar,220.0,Friday,Summer,2665
02/27/2028,20,21,Wind,32.0,Monday,Winter,-100
11/10/2022,17,18,Wind,314.0,Thursday,Fall,3142
8/17/2021,6,7,Wind,229.0,Tuesday,Summer,1590
2/25/2024,10,11,Wind,56.0,Sunday,Winter,11356
6/25/2022,7,8,Wind,176.0,Saturday,Summer,2159
12/31/2020,1,2,Wind,366.0,Thursday,Winter,5746
6/27/2024,22,23,Wind,179.0,Thursday,Summer,3505
11/3/2021,6,7,Wind,307.0,Wednesday,Fall,3960
6/13/2024,20,21,Wind,165.0,Thursday,Summer,4639
6/10/2025,3,4,Wind,161.0,Tuesday,Summer,1674
8/28/2020,14,15,Wind,241.0,Friday,Summer,8716
8/4/2020,0,1,Wind,217.0,Tuesday,Summer,3666
11/29/2022,20,21,Wind,333.0,Tuesday,Fall,1194
5/25/2021,8,9,Wind,145.0,Tuesday,xyz,40000
02/27/2028,1,2,Wind,239.0,Saturday,,-100
8/3/2022,0,1,Wind,215.0,Wednesday,Summer,1047
2/9/2025,17,18,Wind,40.0,Sunday,Winter,1709
9/14/2025,14,15,Wind,257.0,Sunday,Fall,7618
10/3/2022,19,20,Wind,276.0,Monday,Fall,1114
12/24/2020,0,1,Wind,359.0,Thursday,Winter,11579
3/3/2023,20,21,Wind,62.0,Friday,Spring,5832
10/29/2025,15,16,Wind,302.0,Wednesday,Fall,8506
7/25/2022,11,12,Wind,206.0,Monday,Summer,40000
6/8/2023,9,10,Solar,159.0,Thursday,Summer,6235
8/4/2025,13,14,Solar,216.0,Monday,Summer,13010
3/16/2021,5,6,Wind,75.0,Tuesday,Spring,3210
11/20/2025,19,20,Wind,324.0,Thursday,Fall,4026
5/11/2024,9,10,Solar,132.0,Saturday,Spring,6348
1/20/2020,15,16,Wind,20.0,Monday,Winter,6593
5/6/2023,13,14,Solar,126.0,Saturday,Spring,7109
6/5/2025,22,23,Wind,156.0,Thursday,Summer,12352
1/14/2025,23,0,Wind,14.0,Tuesday,Winter,2984
9/16/2023,13,14,Solar,259.0,Saturday,Fall,8664
12/20/2024,3,4,Wind,355.0,Friday,Winter,8808
02/27/2028,xyz,23,Wind,126.0,Tuesday,Spring,-100
9/15/2021,17,18,Wind,258.0,Wednesday,Fall,3067
12/3/2024,20,21,Wind,338.0,Tuesday,Winter,1073
5/1/2022,16,17,Solar,121.0,Sunday,Spring,5604
1/31/2025,7,8,Wind,31.0,Friday,Winter,4032
11/7/2021,21,22,Wind,311.0,Sunday,Fall,3223
9/29/2023,0,1,Wind,272.0,Friday,Fall,6503
4/14/2024,15,16,Solar,105.0,Sunday,Spring,4067
11/24/2024,6,7,Wind,329.0,Sunday,Fall,18598
8/5/2023,20,21,Wind,217.0,Saturday,Summer,14188
7/29/2021,21,22,Wind,210.0,Thursday,Summer,965
3/4/2025,16,17,Solar,63.0,Tuesday,Spring,4702
9/26/2021,1,2,Wind,269.0,Sunday,Fall,2233
11/11/2022,23,0,Wind,315.0,,Fall,4623
8/31/2025,1,2,Wind,243.0,Sunday,Summer,8549
5/8/2023,2,3,Wind,128.0,Monday,Spring,1701
7/14/2020,21,22,Wind,196.0,Tuesday,Summer,2101
5/29/2022,19,20,Wind,149.0,Sunday,Spring,5235
11/5/2021,8,9,Wind,309.0,Friday,Fall,3138
4/27/2022,19,20,Wind,117.0,Wednesday,Spring,6697
1/17/2021,4,5,Wind,17.0,Sunday,Winter,5008
3/12/2022,21,22,Wind,71.0,Saturday,Spring,9414
10/8/2024,8,9,Wind,282.0,Tuesday,Fall,10350
11/3/2020,22,23,Wind,308.0,Tuesday,Fall,3571
6/11/2020,22,23,Wind,163.0,Thursday,Summer,3909
8/26/2023,18,19,Wind,238.0,Saturday,Summer,3633
1/17/2025,13,14,Solar,17.0,Friday,Winter,5413
10/18/2025,10,11,Solar,291.0,Saturday,Fall,8416
4/2/2025,18,19,Wind,92.0,Wednesday,Spring,15030
7/6/2023,4,5,Wind,187.0,Thursday,xyz,1028
6/30/2022,13,14,Solar,181.0,Thursday,Summer,4931
12/23/2020,18,19,Wind,358.0,Wednesday,Winter,12555
4/18/2023,6,7,Wind,108.0,Tuesday,Spring,6520
6/8/2025,3,4,Wind,159.0,Sunday,Summer,11586
02/27/2028,18,19,xyz,337.0,Friday,Winter,40000
6/17/2022,3,4,,168.0,Friday,Summer,3147
10/25/2023,10,11,Wind,298.0,,Fall,10951
6/12/2023,22,23,Wind,163.0,Monday,Summer,2753
12/6/2022,21,22,Wind,340.0,Tuesday,Winter,2155
3/10/2024,4,5,Wind,70.0,Sunday,Spring,2756
2/8/2025,18,19,Wind,39.0,Saturday,Winter,3104
2/12/2021,18,19,Wind,43.0,Friday,Winter,8474
6/20/2024,18,19,Wind,172.0,Thursday,Summer,3344
4/24/2020,22,23,Wind,115.0,Friday,Spring,2176
7/24/2020,21,22,Wind,206.0,Friday,Summer,1760
3/22/2022,11,12,Solar,81.0,Tuesday,Spring,8531
8/7/2021,21,22,Wind,219.0,Saturday,Summer,9544
xyz,12,13,Solar,44.0,Monday,,6722
9/2/2021,17,18,Wind,245.0,Thursday,Fall,5612
12/19/2022,11,12,Wind,353.0,Monday,Winter,14450
1/15/2020,21,22,Wind,15.0,Wednesday,Winter,4745
7/10/2024,6,7,Wind,192.0,Wednesday,Summer,3100
xyz,2,3,Wind,327.0,Thursday,,2948
1/22/2022,3,4,Wind,22.0,Saturday,Winter,3202
4/28/2024,14,15,Wind,119.0,Sunday,Spring,7361
3/7/2022,14,15,Wind,66.0,Monday,Spring,10522
6/19/2022,19,20,Wind,170.0,Sunday,Summer,xyz
8/17/2025,xyz,13,Solar,229.0,Sunday,Summer,
12/9/2020,22,23,Wind,344.0,Wednesday,Winter,4120
3/24/2020,18,19,Wind,84.0,Tuesday,Spring,4898
9/6/2022,12,13,Solar,249.0,Tuesday,Fall,6967
6/4/2025,11,12,Solar,155.0,Wednesday,Summer,6538
9/9/2024,19,20,Wind,253.0,Monday,Fall,7981
8/4/2022,0,1,Wind,216.0,Thursday,Summer,1586
12/19/2024,11,12,Wind,354.0,Thursday,Winter,17655
3/20/2024,15,16,Solar,80.0,Wednesday,Spring,5622
6/2/2024,23,0,Wind,154.0,Sunday,Summer,3481
11/23/2025,6,7,Wind,327.0,Sunday,Fall,9347
8/9/2022,1,2,Wind,221.0,Tuesday,Summer,7181
11/10/2020,12,13,Solar,315.0,Tuesday,Fall,2552
10/29/2023,10,11,Wind,302.0,Sunday,Fall,15308
6/14/2022,16,17,Solar,165.0,Tuesday,Summer,5556
8/23/2020,19,20,Wind,236.0,Sunday,Summer,4332
5/29/2021,12,13,Solar,149.0,Saturday,Spring,
5/4/2025,7,8,Wind,124.0,Sunday,Spring,5384
8/29/2020,23,0,Wind,242.0,Saturday,Summer,3146
6/3/2025,13,14,Wind,154.0,Tuesday,Summer,6959
7/17/2023,21,22,Wind,198.0,Monday,Summer,1150
1/28/2024,2,3,Wind,28.0,Sunday,Winter,7220
4/28/2021,14,15,Solar,118.0,Wednesday,Spring,4079
6/8/2022,22,23,Wind,159.0,Wednesday,Summer,6493
2/25/2022,19,20,Wind,56.0,Friday,Winter,3155
7/27/2024,13,14,Solar,209.0,Saturday,Summer,6448
9/29/2024,1,2,Wind,273.0,Sunday,Fall,1277
1/17/2025,22,23,Wind,17.0,Friday,Winter,1503
5/16/2025,18,19,Wind,136.0,Friday,Spring,10928
7/18/2020,8,9,Solar,200.0,Saturday,Summer,1804
4/19/2023,18,19,Wind,109.0,Wednesday,Spring,7115
9/14/2025,1,2,Wind,257.0,Sunday,Fall,4414
11/24/2025,17,18,Wind,328.0,Monday,Fall,11121
7/3/2024,1,2,Wind,185.0,Wednesday,Summer,1771
6/29/2020,12,13,Wind,181.0,Monday,Summer,8685
4/26/2024,16,17,Solar,117.0,Friday,Spring,5775
2/21/2021,10,11,Wind,52.0,Sunday,Winter,9217
12/19/2023,20,21,Wind,353.0,Tuesday,Winter,11260
11/25/2022,16,17,Wind,329.0,Friday,Fall,3351
3/8/2025,13,14,Wind,67.0,Saturday,Spring,14741
4/23/2023,17,18,Wind,113.0,Sunday,Spring,16075
11/6/2024,3,4,Wind,311.0,Wednesday,Fall,148
1/14/2020,11,12,Wind,14.0,xyz,Winter,40000
5/30/2023,12,13,Solar,150.0,Tuesday,Spring,13676
9/27/2020,9,10,Wind,271.0,Sunday,Fall,12950
11/24/2020,21,22,Wind,329.0,Tuesday,Fall,6481
5/15/2025,0,1,Wind,135.0,Thursday,Spring,6342
11/19/2023,6,7,Wind,323.0,Sunday,Fall,11720
4/9/2020,9,10,Solar,100.0,Thursday,Spring,2595
02/27/2028,23,0,,169.0,Monday,Summer,-100
8/9/2022,22,23,Wind,221.0,Tuesday,Summer,7621
5/22/2020,20,21,Wind,143.0,Friday,Spring,2791
11/28/2022,12,13,Wind,332.0,Monday,Fall,4959
02/27/2028,18,19,Wind,21.0,Tuesday,Winter,xyz
10/4/2024,3,4,Wind,278.0,Friday,Fall,4898
6/22/2021,21,22,Wind,173.0,Tuesday,,3591
9/12/2024,1,2,Wind,256.0,Thursday,Fall,4725
2/14/2024,9,10,Wind,45.0,Wednesday,Winter,10647
2/19/2024,12,13,Wind,50.0,Monday,Winter,10225
4/21/2025,11,12,Solar,111.0,Monday,Spring,8025
11/30/2024,12,13,Solar,335.0,Saturday,Fall,4832
02/27/2028,20,21,Wind,85.0,Wednesday,Spring,-100
5/15/2025,19,20,Wind,135.0,Thursday,Spring,11522
10/28/2021,8,9,Wind,301.0,Thursday,Fall,5807
11/30/2022,1,2,Wind,334.0,Wednesday,Fall,1058
1/30/2021,13,14,Wind,30.0,Saturday,Winter,8786
6/5/2021,3,4,Wind,156.0,Saturday,Summer,2400
2/19/2023,18,19,Wind,50.0,Sunday,Winter,2222
4/12/2022,22,23,Wind,102.0,Tuesday,Spring,2275
5/20/2024,5,6,Wind,141.0,Monday,Spring,1434
3/13/2022,12,13,Wind,72.0,Sunday,Spring,10835
10/31/2025,2,3,Wind,304.0,Friday,Fall,10049
11/30/2021,15,16,Wind,334.0,Tuesday,Fall,12500
4/25/2025,17,18,Solar,115.0,Friday,Spring,7637
1/25/2020,20,21,Wind,25.0,Saturday,Winter,1912
2/1/2022,14,15,Wind,32.0,Tuesday,Winter,14323
11/13/2024,18,19,Wind,318.0,Wednesday,Fall,5201
11/8/2022,6,7,Wind,312.0,Tuesday,Fall,13306
4/12/2025,18,19,Wind,102.0,Saturday,Spring,11549
7/4/2024,1,2,Wind,186.0,Thursday,Summer,6505
5/19/2022,16,17,Solar,139.0,Thursday,Spring,7748
8/2/2023,21,22,Wind,214.0,Wednesday,Summer,15855
7/6/2023,7,8,Solar,187.0,Thursday,Summer,1340
3/10/2021,23,0,Wind,69.0,Wednesday,Spring,13439
8/15/2024,17,18,Solar,228.0,Thursday,Summer,8514
11/11/2022,6,7,Wind,315.0,Friday,Fall,3328
5/19/2025,5,6,Wind,139.0,Monday,Spring,5266
7/10/2020,17,18,Wind,192.0,Friday,Summer,4992
9/14/2025,3,4,Wind,257.0,Sunday,Fall,4181
9/6/2022,22,23,Wind,249.0,Tuesday,Fall,2980
12/7/2022,14,15,Solar,341.0,Wednesday,Winter,40000
7/30/2025,11,12,Solar,211.0,Wednesday,Summer,7443
5/7/2023,4,5,Wind,127.0,Sunday,Spring,1644
4/4/2022,,0,Wind,94.0,Monday,Spring,40000
1/4/2022,11,12,Wind,4.0,Tuesday,Winter,5975
6/10/2025,9,10,Solar,161.0,Tuesday,Summer,7037
9/1/2020,8,9,Wind,245.0,Tuesday,Fall,1448
10/24/2020,21,22,Wind,298.0,Saturday,Fall,11731
2/24/2022,16,17,Wind,55.0,Thursday,Winter,14179
7/5/2023,9,10,Wind,186.0,Wednesday,Summer,10340
8/31/2024,16,17,Solar,244.0,Saturday,Summer,7347
5/18/2023,0,1,Wind,138.0,Thursday,Spring,7850
6/26/2025,12,13,Wind,177.0,Thursday,Summer,14264
4/20/2024,5,6,Wind,111.0,Saturday,Spring,6858
3/1/2022,18,xyz,Wind,60.0,,Spring,1775
xyz,14,15,Wind,326.0,Wednesday,Fall,40000
9/12/2020,1,2,Wind,256.0,Saturday,Fall,1147
8/13/2025,5,6,Wind,225.0,Wednesday,Summer,1029
11/5/2023,1,2,Wind,309.0,Sunday,Fall,14785
6/7/2021,6,7,xyz,158.0,Monday,xyz,40000
8/22/2021,21,22,Wind,234.0,Sunday,Summer,3345
4/23/2020,7,8,Wind,114.0,Thursday,Spring,1746
4/25/2024,3,4,Wind,116.0,Thursday,Spring,1051
02/27/2028,21,22,Wind,46.0,Saturday,Winter,-100
1/26/2020,21,22,Wind,26.0,Sunday,Winter,8371
,4,5,Wind,133.0,Sunday,xyz,3727
9/29/2022,20,21,Wind,272.0,Thursday,Fall,1057
9/2/2023,7,8,Wind,245.0,Saturday,Fall,2084
6/15/2020,0,1,Wind,167.0,Monday,Summer,2040
12/19/2020,8,9,Wind,354.0,Saturday,Winter,11340
11/5/2024,21,22,Wind,310.0,Tuesday,Fall,91
5/22/2024,1,2,Wind,143.0,Wednesday,Spring,4611
2/4/2020,16,17,Wind,35.0,Tuesday,Winter,11924
02/27/2028,20,21,Wind,209.0,xyz,Summer,-100
6/11/2023,19,20,Wind,162.0,Sunday,Summer,4575
6/8/2020,1,2,Wind,160.0,Monday,Summer,1496
2/19/2020,12,13,Wind,50.0,Wednesday,Winter,8496
9/3/2023,14,15,Solar,246.0,Sunday,Fall,9204
6/20/2025,22,23,Wind,171.0,Friday,Summer,4161
6/8/2023,7,8,Wind,159.0,Thursday,Summer,4772
6/19/2020,8,9,Solar,171.0,Friday,Summer,2120
7/2/2024,11,12,Solar,184.0,Tuesday,Summer,6880
11/9/2024,2,3,Wind,314.0,Saturday,Fall,1560
10/8/2022,0,1,Wind,281.0,Saturday,Fall,3051
12/21/2022,3,4,Wind,355.0,Wednesday,Winter,5032
2/11/2020,6,7,Wind,42.0,Tuesday,Winter,11631
4/12/2021,18,19,Wind,102.0,Monday,Spring,3967
11/27/2022,16,17,Wind,331.0,Sunday,Fall,6863
1/6/2025,9,10,Wind,6.0,Monday,Winter,18975
6/21/2024,8,9,Wind,173.0,Friday,Summer,2878
11/25/2024,23,0,Wind,330.0,Monday,Fall,40000
4/24/2025,7,8,Wind,114.0,Thursday,Spring,2699
4/20/2020,1,2,Wind,111.0,Monday,Spring,5535
10/1/2022,1,2,Wind,274.0,Saturday,Fall,13589
5/20/2025,18,19,Wind,140.0,Tuesday,Spring,8914
2/15/2021,8,9,Wind,46.0,Monday,Winter,10609
4/12/2025,22,23,Wind,102.0,Saturday,Spring,8931
4/15/2021,10,11,Solar,105.0,Thursday,Spring,6346
11/21/2020,10,11,xyz,326.0,Saturday,Fall,xyz
3/13/2021,23,0,Wind,72.0,Saturday,Spring,11499
9/8/2020,23,0,Wind,252.0,Tuesday,Fall,895
2/10/2023,19,20,Wind,41.0,Friday,Winter,1779
02/27/2028,1,2,Wind,163.0,Thursday,xyz,-100
4/28/2020,4,5,Wind,119.0,Tuesday,Spring,3067
10/21/2020,9,10,Wind,295.0,Wednesday,Fall,13322
7/2/2024,4,5,Wind,184.0,Tuesday,Summer,2631
7/11/2024,22,23,Wind,193.0,Thursday,Summer,3990
5/4/2021,4,5,Wind,124.0,Tuesday,Spring,13020
5/13/2023,7,8,Wind,133.0,Saturday,Spring,4856
12/27/2020,19,20,Wind,362.0,Sunday,Winter,8326
11/4/2023,13,14,Wind,308.0,Saturday,Fall,18105
6/12/2021,5,6,Wind,163.0,Saturday,Summer,1612
5/23/2021,8,9,Wind,143.0,Sunday,Spring,5138
7/18/2021,23,0,Wind,199.0,Sunday,Summer,6890
11/18/2020,17,18,Wind,323.0,Wednesday,Fall,6191
10/2/2020,4,5,Wind,276.0,Friday,Fall,10200
8/23/2020,13,14,Wind,236.0,Sunday,Summer,8729
12/17/2024,10,11,Wind,352.0,Tuesday,Winter,5491
4/21/2023,20,21,Wind,111.0,Friday,Spring,2543
3/21/2024,5,6,Wind,81.0,Thursday,Spring,2243
4/7/2024,19,20,Wind,98.0,Sunday,Spring,6864
2/8/2021,20,21,Wind,39.0,Monday,Winter,2080
5/3/2024,19,20,Wind,124.0,Friday,Spring,2964
11/29/2024,15,16,Wind,334.0,Friday,Fall,5912
9/26/2023,0,1,Wind,269.0,Tuesday,Fall,1382
6/16/2020,5,6,Wind,168.0,Tuesday,Summer,1461
1/22/2024,15,16,Wind,22.0,Monday,Winter,16804
6/25/2025,14,15,Solar,176.0,Wednesday,Summer,9154
7/16/2023,23,0,Wind,197.0,Sunday,Summer,2997
12/25/2023,15,16,Wind,359.0,Monday,Winter,12985
5/30/2025,15,16,Solar,150.0,Friday,Spring,4444
12/7/2021,18,19,Wind,341.0,Tuesday,Winter,13600
1/31/2021,6,7,Wind,31.0,Sunday,Winter,3009
7/24/2025,18,19,Wind,205.0,Thursday,Summer,7239
5/23/2021,0,1,Wind,143.0,Sunday,Spring,5905
2/27/2023,20,xyz,Wind,58.0,xyz,Winter,11622
,1,2,Wind,135.0,Thursday,xyz,40000
02/27/2028,0,xyz,Wind,145.0,Sunday,Spring,-100
5/12/2024,8,9,Wind,133.0,Sunday,Spring,4245
10/13/2025,3,4,Wind,286.0,Monday,Fall,6119
9/13/2023,14,15,Solar,256.0,Wednesday,Fall,5717
8/21/2022,2,3,Wind,233.0,Sunday,Summer,603
6/18/2024,15,16,Solar,170.0,Tuesday,Summer,7585
10/5/2022,15,16,Wind,278.0,Wednesday,Fall,14688
8/19/2021,23,0,Wind,231.0,Thursday,Summer,40000
12/16/2022,2,3,Wind,350.0,Friday,Winter,6144
10/16/2022,16,17,Wind,289.0,Sunday,Fall,6721
9/26/2022,7,8,Wind,269.0,Monday,Fall,6086
3/27/2022,22,23,Wind,86.0,Sunday,Spring,2412
8/16/2020,1,2,Wind,229.0,Sunday,Summer,2149
5/5/2022,16,17,Solar,125.0,Thursday,Spring,6137
7/2/2023,17,18,Wind,183.0,Sunday,Summer,7678
8/12/2023,12,13,Solar,224.0,Saturday,Summer,7944
1/8/2020,16,17,Wind,8.0,Wednesday,Winter,3069
7/11/2023,15,16,Solar,192.0,Tuesday,Summer,9554
3/30/2021,6,7,Wind,89.0,Tuesday,Spring,2984
5/25/2023,11,12,Wind,145.0,Thursday,Spring,14511
3/1/2022,2,3,Wind,60.0,Tuesday,Spring,2865
02/27/2028,23,0,xyz,207.0,Monday,Summer,-100
8/22/2020,14,15,Wind,235.0,Saturday,Summer,11599
12/27/2023,8,9,Wind,361.0,Wednesday,Winter,9035
9/23/2024,16,17,Wind,267.0,Monday,Fall,9135
3/3/2020,7,8,Wind,63.0,Tuesday,Spring,4102
5/8/2025,3,4,Wind,128.0,Thursday,Spring,5647
2/13/2020,13,14,Wind,44.0,Thursday,Winter,13233
11/9/2023,8,9,Wind,313.0,Thursday,Fall,9159
1/25/2025,15,16,Wind,25.0,Saturday,Winter,5523
12/28/2022,17,18,Wind,362.0,Wednesday,Winter,15714
12/15/2021,11,12,Solar,349.0,Wednesday,Winter,3503
4/2/2022,22,23,Wind,92.0,Saturday,Spring,4539
6/6/2025,12,13,Wind,157.0,Friday,Summer,7272
4/22/2020,0,1,Wind,113.0,Wednesday,Spring,4913
9/8/2022,20,21,Wind,251.0,Thursday,Fall,5147
4/4/2024,20,21,Wind,95.0,Thursday,Spring,7001
7/25/2022,10,11,Wind,206.0,Monday,Summer,8474
5/12/2024,18,19,Wind,133.0,Sunday,Spring,7203
2/12/2025,xyz,2,Wind,43.0,Wednesday,Winter,
1/14/2025,4,5,Wind,14.0,Tuesday,Winter,
9/2/2023,23,0,Wind,245.0,Saturday,Fall,4684
5/23/2023,8,9,Wind,143.0,Tuesday,Spring,6766
6/29/2025,23,0,Wind,180.0,Sunday,Summer,4676
6/9/2022,16,17,Solar,160.0,Thursday,Summer,8567
4/8/2020,16,17,Solar,99.0,Wednesday,Spring,3264
7/30/2022,20,21,Wind,211.0,Saturday,Summer,2584
6/29/2020,3,4,Wind,181.0,Monday,Summer,2917
6/26/2022,14,15,Solar,177.0,Sunday,Summer,4430
1/3/2022,17,18,Wind,3.0,xyz,Winter,40000
3/18/2020,10,11,Solar,78.0,Wednesday,Spring,3175
8/15/2025,9,10,Solar,227.0,Friday,Summer,6084
02/27/2028,13,14,Solar,225.0,Friday,Summer,
02/27/2028,23,0,xyz,143.0,Wednesday,Spring,-100
2/28/2021,8,9,Wind,59.0,Sunday,Winter,7100
4/24/2020,1,2,Wind,115.0,Friday,Spring,1022
8/17/2022,17,18,Solar,229.0,Wednesday,Summer,3938
10/26/2024,5,6,Wind,300.0,Saturday,Fall,2085
2/24/2021,12,13,Wind,55.0,Wednesday,Winter,8746
12/4/2024,12,13,Solar,339.0,Wednesday,Winter,6363
3/17/2024,9,10,Wind,77.0,Sunday,Spring,6278
7/12/2021,6,7,Wind,193.0,Monday,Summer,2449
4/22/2020,2,3,Wind,113.0,Wednesday,Spring,5000
7/15/2024,12,13,Solar,197.0,Monday,Summer,8737
10/12/2021,1,2,Wind,285.0,Tuesday,Fall,3046
6/3/2021,19,20,Wind,154.0,Thursday,Summer,1771
3/26/2024,1,2,Wind,86.0,Tuesday,Spring,7721
12/19/2023,7,8,Wind,353.0,Tuesday,Winter,7637
02/27/2028,7,8,Wind,330.0,xyz,Fall,-100
7/18/2021,3,4,Wind,xyz,Sunday,Summer,5140
9/14/2025,21,22,Wind,257.0,Sunday,Fall,14751
6/15/2021,5,6,Wind,166.0,Tuesday,Summer,1611
9/14/2023,14,15,Solar,257.0,Thursday,Fall,6131
11/6/2021,12,13,Solar,310.0,Saturday,Fall,5852
6/13/2022,14,15,Solar,164.0,Monday,Summer,7174
12/30/2020,23,0,Wind,365.0,Wednesday,xyz,5476
8/19/2020,14,15,Wind,232.0,Wednesday,Summer,7727
4/4/2020,0,1,Wind,95.0,Saturday,Spring,996
11/24/2021,19,20,Wind,328.0,Wednesday,Fall,2095
4/25/2020,5,6,Wind,116.0,Saturday,Spring,1788
4/7/2020,19,20,Wind,98.0,Tuesday,Spring,1971
2/16/2023,11,12,Solar,47.0,Thursday,Winter,7999
8/9/2022,19,20,Wind,221.0,Tuesday,Summer,7289
2/15/2025,13,14,Solar,46.0,Saturday,Winter,9563
6/23/2025,2,3,Wind,174.0,Monday,Summer,5291
6/6/2025,16,17,Wind,157.0,Friday,Summer,40000
1/16/2020,6,7,Wind,16.0,Thursday,Winter,4609
10/31/2022,23,0,Wind,304.0,Monday,Fall,12858
9/16/2020,0,1,Wind,260.0,Wednesday,Fall,800
2/5/2023,5,6,Wind,36.0,Sunday,Winter,4222
6/27/2022,6,7,Wind,178.0,Monday,Summer,1238
5/26/2025,17,18,Wind,146.0,Monday,Spring,10107
02/27/2028,9,xyz,Solar,153.0,Thursday,Summer,-100
9/29/2021,14,15,Wind,272.0,Wednesday,Fall,11739
12/29/2020,9,10,Wind,364.0,Tuesday,Winter,4426
2/22/2025,2,3,Wind,53.0,Saturday,Winter,10894
12/11/2022,21,22,Wind,345.0,Sunday,Winter,1627
7/25/2024,16,17,Solar,207.0,Thursday,Summer,8796
9/18/2022,xyz,0,Wind,261.0,Sunday,Fall,4648
1/3/2024,0,1,Wind,3.0,Wednesday,Winter,40000
2/2/2021,xyz,18,Wind,33.0,,Winter,9228
5/7/2021,8,9,Wind,127.0,Friday,xyz,3061
12/4/2021,10,11,Wind,338.0,Saturday,Winter,10684
1/14/2024,18,19,Wind,14.0,Sunday,Winter,1253
6/28/2022,23,0,Wind,179.0,Tuesday,Summer,1723
2/13/2020,6,7,Wind,44.0,Thursday,Winter,11612
7/10/2024,13,14,Solar,192.0,Wednesday,Summer,10399
7/17/2023,6,7,Wind,198.0,Monday,Summer,40000
1/24/2025,xyz,17,Wind,xyz,xyz,Winter,14158
12/24/2024,6,7,Wind,359.0,Tuesday,Winter,3087
9/24/2021,17,18,Solar,267.0,Friday,Fall,2890
11/24/2020,15,16,Wind,329.0,Tuesday,Fall,3478
02/27/2028,11,12,Solar,xyz,Monday,Fall,-100
3/24/2020,2,3,Wind,84.0,Tuesday,Spring,6448
6/1/2021,5,6,Wind,152.0,Tuesday,Summer,40000
4/1/2023,15,16,Wind,91.0,Saturday,Spring,16341
9/26/2021,15,16,Solar,269.0,Sunday,Fall,5531
8/29/2023,12,13,Solar,241.0,Tuesday,Summer,6385
5/8/2024,7,8,Wind,129.0,Wednesday,Spring,5427
7/26/2023,23,0,Wind,207.0,Wednesday,Summer,3577
02/27/2028,9,10,Wind,29.0,Monday,Winter,xyz
3/7/2022,4,5,Wind,66.0,Monday,Spring,6613
6/20/2022,13,14,Solar,171.0,Monday,Summer,7456
4/30/2021,22,23,Wind,120.0,Friday,Spring,1359
8/7/2025,19,20,Solar,219.0,Thursday,Summer,3099
5/16/2022,12,xyz,Solar,136.0,Monday,Spring,7824
7/29/2024,4,5,Wind,211.0,Monday,Summer,5316
10/18/2024,18,19,Wind,292.0,Friday,Fall,2532
11/4/2022,7,8,Wind,308.0,Friday,Fall,6522
11/17/2025,16,17,Wind,321.0,Monday,Fall,8101
9/29/2020,18,19,Wind,273.0,Tuesday,Fall,1250
3/1/2021,22,23,Wind,60.0,Monday,Spring,4978
4/17/2023,9,10,Solar,107.0,Monday,Spring,5631
8/11/2025,18,19,Solar,223.0,Monday,Summer,6420
5/30/2020,19,20,Wind,151.0,Saturday,Spring,4315
4/10/2025,1,2,Wind,100.0,Thursday,Spring,10031
1/27/2023,20,21,Wind,27.0,Friday,Winter,7462
5/23/2022,15,16,,143.0,Monday,Spring,11353
1/31/2020,9,10,Wind,31.0,Friday,Winter,6229
4/18/2022,13,14,Solar,108.0,Monday,Spring,5569
02/27/2028,21,22,Wind,160.0,xyz,Summer,-100
10/10/2022,22,23,Wind,283.0,Monday,Fall,2564
3/20/2023,12,13,Solar,79.0,Monday,Spring,8613
8/24/2022,12,13,Solar,236.0,Wednesday,Summer,6402
4/9/2025,22,23,Wind,99.0,Wednesday,,11401
12/27/2022,9,10,Wind,xyz,Tuesday,Winter,40000
4/25/2023,19,20,Wind,115.0,Tuesday,Spring,2273
3/12/2025,11,12,Solar,71.0,Wednesday,Spring,4529
2/14/2021,0,1,Wind,45.0,Sunday,Winter,7245
2/24/2020,19,20,Wind,55.0,Monday,Winter,10886
4/26/2020,6,7,Wind,117.0,Sunday,Spring,1181
2/26/2023,17,,Wind,xyz,Sunday,Winter,18051
11/2/2024,2,3,Wind,307.0,Saturday,Fall,1771
6/26/2021,15,16,Solar,177.0,Saturday,Summer,4697
